station_event_id,net_number,catch_id,scientific_name,verbatimIdentification,taxonomic_rank,prop_total_sample,sf_proc,prop_sf_proc,lifestage,sex,common_name,identified_by,date_identified,preservation_method,catch_count,size_range,count_method,abundance_m3,flowmeter_volume_filtered_m3,depth_volume_filtered_m3,comments
IYS2022-Franklin-5-47-138-Bongo-1,1,IYS2022-Franklin-5-47-138-Bongo-1-76,Oithona atlantica,Oithona atlantica  6F,Species,,,,C6,F,,,,formalin,,,Total,12.42718,72.09956,,
IYS2022-Franklin-5-47-138-Bongo-1,1,IYS2022-Franklin-5-47-138-Bongo-1-77,Oithona setigera,Oithona setigera  6F,Species,,,,C6,F,,,,formalin,,,Total,0.44383,72.09956,,
IYS2022-Franklin-5-47-138-Bongo-1,1,IYS2022-Franklin-5-47-138-Bongo-1-78,Oithona similis,Oithona similis  5,Species,,,,C5,,,,,formalin,,,Total,0.88766,72.09956,,
IYS2022-Franklin-5-47-138-Bongo-1,1,IYS2022-Franklin-5-47-138-Bongo-1-79,Oithona similis,Oithona similis  6F,Species,,,,C6,F,,,,formalin,,,Total,0.44383,72.09956,,
IYS2022-Franklin-5-47-138-Bongo-1,1,IYS2022-Franklin-5-47-138-Bongo-1-80,Conchoeciinae,Conchoecinae *sp.  s1,Subfamily,,,,,,,,,formalin,,< 5mm,Total,3.99445,72.09956,,
IYS2022-Franklin-5-47-138-Bongo-1,1,IYS2022-Franklin-5-47-138-Bongo-1-81,Discoconchoecia elegans,Discoconchoecia elegans  s1,Species,,,,,,,,,formalin,,< 5mm,Total,1.33148,72.09956,,
IYS2022-Franklin-5-47-138-Bongo-1,1,IYS2022-Franklin-5-47-138-Bongo-1-82,Chaetognatha,Chaetognatha *sp. juvenile s1,Phylum,,,,juvenile,,,,,formalin,,< 5mm,Total,4.88211,72.09956,,
IYS2022-Franklin-5-47-138-Bongo-1,1,IYS2022-Franklin-5-47-138-Bongo-1-83,Chaetognatha,Chaetognatha *sp. juvenile s2,Phylum,,,,juvenile,,,,,formalin,,>= 5mm < 10mm,Total,0.33287,72.09956,,
IYS2022-Franklin-5-47-138-Bongo-1,1,IYS2022-Franklin-5-47-138-Bongo-1-84,Mesosagitta minima,Mesosagitta minima  s2,Species,,,,,,,,,formalin,,>= 5mm < 10mm,Total,0.44383,72.09956,,
IYS2022-Franklin-5-47-138-Bongo-1,1,IYS2022-Franklin-5-47-138-Bongo-1-85,Parasagitta elegans,Parasagitta elegans  s2,Species,,,,,,,,,formalin,,>= 5mm < 10mm,Total,0.33287,72.09956,,
IYS2022-Franklin-5-47-138-Bongo-1,1,IYS2022-Franklin-5-47-138-Bongo-1-86,Parasagitta elegans,Parasagitta elegans  s3,Species,,,,,,,,,formalin,,>= 10mm,Total,0.44383,72.09956,,
IYS2022-Franklin-5-47-138-Bongo-1,1,IYS2022-Franklin-5-47-138-Bongo-1-87,Pseudosagitta scrippsae,Pseudosagitta scrippsae  s2,Species,,,,,,,,,formalin,,>= 5mm < 10mm,Total,0.11096,72.09956,,
IYS2022-Franklin-5-47-138-Bongo-1,1,IYS2022-Franklin-5-47-138-Bongo-1-88,Pseudosagitta scrippsae,Pseudosagitta scrippsae  s3,Species,,,,,,,,,formalin,,>= 10mm,Total,0.33287,72.09956,,
IYS2022-Franklin-5-47-138-Bongo-1,1,IYS2022-Franklin-5-47-138-Bongo-1-89,Eukrohnia hamata,Eukrohnia hamata  s2,Species,,,,,,,,,formalin,,>= 5mm < 10mm,Total,3.8835,72.09956,,
IYS2022-Franklin-5-47-138-Bongo-1,1,IYS2022-Franklin-5-47-138-Bongo-1-90,Eukrohnia hamata,Eukrohnia hamata  s3,Species,,,,,,,,,formalin,,>= 10mm,Total,0.22191,72.09956,,
IYS2022-Franklin-5-47-138-Bongo-1,1,IYS2022-Franklin-5-47-138-Bongo-1-91,Eukrohnia hamata,Eukrohnia hamata juvenile s1,Species,,,,juvenile,,,,,formalin,,< 5mm,Total,1.33148,72.09956,,
IYS2022-Franklin-5-47-138-Bongo-1,1,IYS2022-Franklin-5-47-138-Bongo-1-92,Stenobrachius leucopsarus,Stenobrachius leucopsarus flexion s2,Species,,,,flexion,,,,,formalin,,>= 5mm < 10mm,Total,0.01387,72.09956,,
IYS2022-Franklin-5-47-138-Bongo-1,1,IYS2022-Franklin-5-47-138-Bongo-1-93,Tarletonbeania crenularis,Tarletonbeania crenularis postflexion s3,Species,,,,postflexion,,,,,formalin,,>= 10mm,Total,0.01387,72.09956,,
IYS2022-Franklin-5-47-138-Bongo-1,1,IYS2022-Franklin-5-47-138-Bongo-1-94,Icosteus aenigmaticus,Icosteus aenigmaticus eggs s1,Species,,,,egg,,,,,formalin,,< 5mm,Total,0.01387,72.09956,,
IYS2022-Franklin-5-47-138-Bongo-1,1,IYS2022-Franklin-5-47-138-Bongo-1-95,Sebastes,Sebastes *sp. flexion s2,Genus,,,,flexion,,,,,formalin,,>= 5mm < 10mm,Total,0.01387,72.09956,,
IYS2022-Franklin-5-47-138-Bongo-1,1,IYS2022-Franklin-5-47-138-Bongo-1-96,Fritillaria pellucida,Fritillaria pellucida  s1,Species,,,,,,,,,formalin,,< 5mm,Total,4.43828,72.09956,,
IYS2022-Franklin-5-47-138-Bongo-1,1,IYS2022-Franklin-5-47-138-Bongo-1-97,Halitholus,Halitholus *sp.  s1,Genus,,,,,,,,,formalin,,< 5mm,Total,0.02774,72.09956,,
IYS2022-Franklin-5-47-138-Bongo-1,1,IYS2022-Franklin-5-47-138-Bongo-1-98,Dimophyes arctica,Dimophyes arctica nectophore s1,Species,,,,nectophore,,,,,formalin,,< 5mm,Total,0.44383,72.09956,,
IYS2022-Franklin-5-47-138-Bongo-1,1,IYS2022-Franklin-5-47-138-Bongo-1-99,Dimophyes arctica,Dimophyes arctica nectophore s2,Species,,,,nectophore,,,,,formalin,,>= 5mm < 10mm,Total,0.11096,72.09956,,
IYS2022-Franklin-5-47-138-Bongo-1,1,IYS2022-Franklin-5-47-138-Bongo-1-100,Aglantha digitale,Aglantha digitale  s2,Species,,,,,,,,,formalin,,>= 5mm < 10mm,Total,1.10957,72.09956,,
IYS2022-Franklin-5-47-138-Bongo-1,1,IYS2022-Franklin-5-47-138-Bongo-1-101,Cephalopoda,Cephalopoda *sp. eggs s1,Class,,,,egg,,,,,formalin,,< 5mm,Total,0.08322,72.09956,,
IYS2022-Franklin-5-47-138-Bongo-1,1,IYS2022-Franklin-5-47-138-Bongo-1-102,Corolla,Corolla *sp.  s1,Genus,,,,,,,,,formalin,,< 5mm,Total,0.01387,72.09956,,
IYS2022-Franklin-5-47-138-Bongo-1,1,IYS2022-Franklin-5-47-138-Bongo-1-103,,Limacina helicina acuta  s0,,,,,,,,,,formalin,,< 2mm,Total,4.88211,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-1,Tomopteris septentrionalis,Tomopteris septentrionalis  s2,Species,,,,,,,,,formalin,,>= 5mm < 10mm,Total,0.16644,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-2,Themisto pacifica,Themisto pacifica  F,Species,,,,,F,,,,formalin,,,Total,0.05548,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-3,Themisto pacifica,Themisto pacifica  M,Species,,,,,M,,,,formalin,,,Total,0.05548,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-4,Euphausiidae,Euphausiidae *sp. eggs s1,Family,,,,egg,,,,,formalin,,< 5mm,Total,1.33148,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-5,Euphausiidae,Euphausiidae *sp. nauplii s1,Family,,,,nauplius,,,,,formalin,,< 5mm,Total,0.44383,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-6,Stylocheiron longicorne,Stylocheiron longicorne  s2,Species,,,,,,,,,formalin,,>= 5mm < 10mm,Total,0.01387,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-7,Thysanoessa inspinata,Thysanoessa inspinata  M,Species,,,,,M,,,,formalin,,,Total,0.01387,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-8,Thysanoessa inspinata,Thysanoessa inspinata juvenile s2,Species,,,,juvenile,,,,,formalin,,>= 5mm < 10mm,Total,0.11096,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-9,,Epicarid *sp. larvae s1,,,,,larva,,,,,formalin,,< 5mm,Total,0.44383,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-10,Aetideus pacificus,Aetideus pacificus  5,Species,,,,C5,,,,,formalin,,,Total,0.44383,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-11,Euchirella,Euchirella *sp.  3,Genus,,,,C3,,,,,formalin,,,Total,0.44383,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-12,Mesocalanus tenuicornis,Mesocalanus tenuicornis  4,Species,,,,C4,,,,,formalin,,,Total,0.44383,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-13,Mesocalanus tenuicornis,Mesocalanus tenuicornis  5,Species,,,,C5,,,,,formalin,,,Total,1.33148,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-14,Mesocalanus tenuicornis,Mesocalanus tenuicornis  6F,Species,,,,C6,F,,,,formalin,,,Total,1.33148,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-15,Neocalanus cristatus,Neocalanus cristatus  1,Species,,,,C1,,,,,formalin,,,Total,7.9889,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-16,Neocalanus cristatus,Neocalanus cristatus  2,Species,,,,C2,,,,,formalin,,,Total,6.65742,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-17,Neocalanus cristatus,Neocalanus cristatus  3,Species,,,,C3,,,,,formalin,,,Total,3.1068,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-18,Neocalanus cristatus,Neocalanus cristatus  4,Species,,,,C4,,,,,formalin,,,Total,0.88766,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-19,Neocalanus cristatus,Neocalanus cristatus  5,Species,,,,C5,,,,,formalin,,,Total,0.11096,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-20,Neocalanus flemingeri,Neocalanus flemingeri  1,Species,,,,C1,,,,,formalin,,,Total,1.77531,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-21,Neocalanus flemingeri,Neocalanus flemingeri  2,Species,,,,C2,,,,,formalin,,,Total,6.21359,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-22,Neocalanus flemingeri,Neocalanus flemingeri  3,Species,,,,C3,,,,,formalin,,,Total,2.66297,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-23,Neocalanus flemingeri,Neocalanus flemingeri  4,Species,,,,C4,,,,,formalin,,,Total,0.88766,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-24,Neocalanus plumchrus,Neocalanus plumchrus  1,Species,,,,C1,,,,,formalin,,,Total,3.55062,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-25,Neocalanus plumchrus,Neocalanus plumchrus  2,Species,,,,C2,,,,,formalin,,,Total,2.66297,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-26,Candacia,Candacia *sp.  3,Genus,,,,C3,,,,,formalin,,,Total,0.44383,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-27,Clausocalanus lividus,Clausocalanus lividus  6F,Species,,,,C6,F,,,,formalin,,,Total,0.44383,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-28,Ctenocalanus vanus,Ctenocalanus vanus  6F,Species,,,,C6,F,,,,formalin,,,Total,0.44383,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-29,Pseudocalanus,Pseudocalanus *sp.  3,Genus,,,,C3,,,,,formalin,,,Total,0.44383,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-30,Pseudocalanus,Pseudocalanus *sp.  4,Genus,,,,C4,,,,,formalin,,,Total,0.44383,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-31,Pseudocalanus mimus,Pseudocalanus mimus  5F,Species,,,,C5,F,,,,formalin,,,Total,1.77531,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-32,Pseudocalanus mimus,Pseudocalanus mimus  5M,Species,,,,C5,M,,,,formalin,,,Total,0.88766,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-33,Pseudocalanus mimus,Pseudocalanus mimus  6F,Species,,,,C6,F,,,,formalin,,,Total,3.1068,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-34,Pseudocalanus newmani,Pseudocalanus newmani  5F,Species,,,,C5,F,,,,formalin,,,Total,1.33148,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-35,Pseudocalanus newmani,Pseudocalanus newmani  5M,Species,,,,C5,M,,,,formalin,,,Total,0.44383,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-36,Pseudocalanus newmani,Pseudocalanus newmani  6F,Species,,,,C6,F,,,,formalin,,,Total,4.88211,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-37,Eucalanus bungii,Eucalanus bungii  4F,Species,,,,C4,F,,,,formalin,,,Total,0.88766,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-38,Eucalanus bungii,Eucalanus bungii  4M,Species,,,,C4,M,,,,formalin,,,Total,0.44383,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-39,Eucalanus bungii,Eucalanus bungii  5F,Species,,,,C5,F,,,,formalin,,,Total,0.27739,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-40,Eucalanus bungii,Eucalanus bungii  5M,Species,,,,C5,M,,,,formalin,,,Total,0.22191,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-41,Eucalanus bungii,Eucalanus bungii  6F,Species,,,,C6,F,,,,formalin,,,Total,0.22191,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-42,Euchaetidae,Euchaetidae *sp.  2,Family,,,,C2,,,,,formalin,,,Total,0.44383,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-43,Euchaetidae,Euchaetidae *sp.  3,Family,,,,C3,,,,,formalin,,,Total,0.44383,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-44,Heterorhabdus,Heterorhabdus *sp.  3,Genus,,,,C3,,,,,formalin,,,Total,0.88766,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-45,Heterorhabdus,Heterorhabdus *sp.  4,Genus,,,,C4,,,,,formalin,,,Total,0.44383,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-46,Lucicutia flavicornis,Lucicutia flavicornis  5,Species,,,,C5,,,,,formalin,,,Total,0.44383,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-47,Metridia,Metridia *sp.  2,Genus,,,,C2,,,,,formalin,,,Total,3.99445,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-48,Metridia,Metridia *sp.  3,Genus,,,,C3,,,,,formalin,,,Total,13.31484,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-49,Metridia,Metridia *sp.  4,Genus,,,,C4,,,,,formalin,,,Total,2.21914,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-50,,Metridia aff lucens  4,,,,,C4,,,,,formalin,,,Total,0.44383,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-51,,Metridia aff lucens  5,,,,,C5,,,,,formalin,,,Total,5.76976,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-52,,Metridia aff lucens  6F,,,,,C6,F,,,,formalin,,,Total,5.32594,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-53,Metridia pacifica,Metridia pacifica  4,Species,,,,C4,,,,,formalin,,,Total,0.88766,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-54,Metridia pacifica,Metridia pacifica  5F,Species,,,,C5,F,,,,formalin,,,Total,3.99445,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-55,Metridia pacifica,Metridia pacifica  5M,Species,,,,C5,M,,,,formalin,,,Total,3.1068,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-56,Metridia pacifica,Metridia pacifica  6F,Species,,,,C6,F,,,,formalin,,,Total,5.76976,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-57,Racovitzanus antarcticus,Racovitzanus antarcticus  5,Species,,,,C5,,,,,formalin,,,Total,1.33148,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-58,Racovitzanus antarcticus,Racovitzanus antarcticus  6F,Species,,,,C6,F,,,,formalin,,,Total,0.88766,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-59,Scolecithricella minor,Scolecithricella minor  4,Species,,,,C4,,,,,formalin,,,Total,1.33148,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-60,Scolecithricella minor,Scolecithricella minor  5,Species,,,,C5,,,,,formalin,,,Total,1.33148,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-61,Scolecithricella minor,Scolecithricella minor  6F,Species,,,,C6,F,,,,formalin,,,Total,1.33148,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-62,Spinocalanus longicornis,Spinocalanus longicornis  6F,Species,,,,C6,F,,,,formalin,,,Total,0.44383,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-63,Oithona atlantica,Oithona atlantica  4,Species,,,,C4,,,,,formalin,,,Total,0.44383,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-64,Oithona atlantica,Oithona atlantica  5,Species,,,,C5,,,,,formalin,,,Total,1.77531,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-65,Oithona atlantica,Oithona atlantica  6F,Species,,,,C6,F,,,,formalin,,,Total,3.1068,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-66,Oithona setigera,Oithona setigera  5,Species,,,,C5,,,,,formalin,,,Total,0.44383,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-67,Oithona setigera,Oithona setigera  6F,Species,,,,C6,F,,,,formalin,,,Total,1.77531,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-68,Oithona similis,Oithona similis  5,Species,,,,C5,,,,,formalin,,,Total,1.77531,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-69,Oithona similis,Oithona similis  6F,Species,,,,C6,F,,,,formalin,,,Total,0.44383,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-70,Triconia borealis,Triconia borealis  6F,Species,,,,C6,F,,,,formalin,,,Total,0.44383,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-71,,Conchoecia rudjakovi  s1,,,,,,,,,,formalin,,< 5mm,Total,0.05548,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-72,Conchoeciinae,Conchoecinae *sp.  s1,Subfamily,,,,,,,,,formalin,,< 5mm,Total,0.88766,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-73,Chaetognatha,Chaetognatha *sp. juvenile s1,Phylum,,,,juvenile,,,,,formalin,,< 5mm,Total,0.88766,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-74,Mesosagitta minima,Mesosagitta minima  s2,Species,,,,,,,,,formalin,,>= 5mm < 10mm,Total,0.16644,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-75,Parasagitta elegans,Parasagitta elegans  s2,Species,,,,,,,,,formalin,,>= 5mm < 10mm,Total,0.49931,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-76,Parasagitta elegans,Parasagitta elegans  s3,Species,,,,,,,,,formalin,,>= 10mm,Total,1.16505,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-77,Pseudosagitta scrippsae,Pseudosagitta scrippsae  s3,Species,,,,,,,,,formalin,,>= 10mm,Total,0.22191,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-78,Eukrohnia hamata,Eukrohnia hamata  s2,Species,,,,,,,,,formalin,,>= 5mm < 10mm,Total,2.55201,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-79,Eukrohnia hamata,Eukrohnia hamata  s3,Species,,,,,,,,,formalin,,>= 10mm,Total,1.49792,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-80,Eukrohnia hamata,Eukrohnia hamata juvenile s1,Species,,,,juvenile,,,,,formalin,,< 5mm,Total,2.66297,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-81,Stenobrachius leucopsarus,Stenobrachius leucopsarus preflexion s1,Species,,,,preflexion,,,,,formalin,,< 5mm,Total,0.01387,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-82,Fritillaria,Fritillaria *sp.  s1,Genus,,,,,,,,,formalin,,< 5mm,Total,0.44383,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-83,Oikopleura,Oikopleura *sp.  s1,Genus,,,,,,,,,formalin,,< 5mm,Total,0.88766,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-84,,Oikopleura labradoriensis  s2,,,,,,,,,,formalin,,>= 5mm < 10mm,Total,0.05548,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-85,Dimophyes arctica,Dimophyes arctica nectophore s2,Species,,,,nectophore,,,,,formalin,,>= 5mm < 10mm,Total,0.11096,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-86,Aglantha digitale,Aglantha digitale  s2,Species,,,,,,,,,formalin,,>= 5mm < 10mm,Total,0.16644,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-87,Aglantha digitale,Aglantha digitale  s3,Species,,,,,,,,,formalin,,>= 10mm,Total,0.11096,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-88,Clione limacina,Clione limacina polytroch s0,Species,,,,polytroch,,,,,formalin,,< 2mm,Total,0.44383,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-89,Heteropoda,Heteropoda *sp. veligers s1,Genus,,,,veliger,,,,,formalin,,< 5mm,Total,0.88766,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-90,Limacina helicina,Limacina helicina  s0,Species,,,,,,,,,formalin,,< 2mm,Total,0.44383,72.09956,,
IYS2022-Franklin-5-48-138-Bongo-1,1,IYS2022-Franklin-5-48-138-Bongo-1-91,,Limacina helicina acuta  s0,,,,,,,,,,formalin,,< 2mm,Total,3.55062,72.09956,,
IYS2022-Franklin-5-49-138-Bongo-1,1,IYS2022-Franklin-5-49-138-Bongo-1-1,Tomopteris cavallii,Tomopteris cavallii  s2,Species,,,,,,,,,formalin,,>= 5mm < 10mm,Total,0.01387,72.09956,,
IYS2022-Franklin-5-49-138-Bongo-1,1,IYS2022-Franklin-5-49-138-Bongo-1-2,Tomopteris septentrionalis,Tomopteris septentrionalis  s2,Species,,,,,,,,,formalin,,>= 5mm < 10mm,Total,0.11096,72.09956,,
IYS2022-Franklin-5-49-138-Bongo-1,1,IYS2022-Franklin-5-49-138-Bongo-1-3,Tomopteris septentrionalis,Tomopteris septentrionalis  s3,Species,,,,,,,,,formalin,,>= 10mm,Total,0.01387,72.09956,,
